reservation_id,customer_id,nombre_cliente,email,pais,restaurant_id,date_id,channel_id,guests,total_spent,status
R2859,C1814,Katherine Hurst,barronlawrence@herman.biz,Kyrgyz Republic,REST004,D20250816,CH1,1,0.0,No Show
R1174,C1961,Kenneth Dunn,george89@hotmail.com,Cote d'Ivoire,REST002,D20250823,CH3,4,0.0,Cancelada
R0543,C1539,Teresa Fisher,whitney79@yahoo.com,Guinea-Bissau,REST004,D20250818,CH2,3,0.0,No Show
R2105,C1369,Renee Rice,bmora@martin.com,French Southern Territories,REST002,D20250827,CH3,3,0.0,Cancelada
R1256,C1678,Karen Ramirez,michaelthomas@oconnor.com,Anguilla,REST003,D20250814,CH3,3,0.0,No Show
R1767,C1932,Alison Carpenter,mhayden@yahoo.com,Netherlands,REST004,D20250827,CH1,4,0.0,No Show
R1766,C1620,Katelyn Reed,angelarichardson@goodman.com,Andorra,REST003,D20250826,CH3,4,0.0,No Show
R1290,C1502,Lynn Smith,misty10@yahoo.com,Jamaica,REST002,D20250814,CH1,1,71.47,Confirmada
R2422,C1513,Edward Peck,monicamahoney@bolton.com,Mauritania,REST001,D20250817,CH3,2,582.84,Confirmada
R2528,C1657,Lauren Gonzalez,cdouglas@yahoo.com,Macao,REST003,D20250817,CH3,3,609.09,Confirmada
R1344,C1153,Krystal Smith,kellyrodriguez@yahoo.com,Peru,REST004,D20250818,CH1,2,107.85,Confirmada
R1526,C1568,Jason Becker,james49@phillips-parrish.com,Greenland,REST002,D20250816,CH3,5,1098.65,Confirmada
R2895,C1796,Trevor Phillips,xperez@gmail.com,Tuvalu,REST004,D20250823,CH2,2,552.69,Confirmada
R2687,C1481,Rodney Martinez,jamie45@gmail.com,Bermuda,REST002,D20250818,CH2,2,0.0,Cancelada
R2195,C1683,Chelsea Garcia,nicole33@hotmail.com,Croatia,REST001,D20250812,CH1,4,443.72,Confirmada
R2421,C1534,Kevin Becker,wpoole@wallace-armstrong.org,Ecuador,REST002,D20250819,CH2,5,117.34,Confirmada
R1678,C1864,Susan Singleton,bellcorey@sullivan.com,Cameroon,REST004,D20250814,CH1,4,0.0,Cancelada
R1287,C1138,Brooke Hawkins,edward61@sanchez-conway.org,Guatemala,REST003,D20250810,CH1,3,684.63,Confirmada
R0436,C1613,Daniel Gray,tacevedo@gardner.com,Tonga,REST003,D20250825,CH1,1,27.61,Confirmada
R1728,C1092,Travis Crawford,kristen43@morrison.biz,Trinidad and Tobago,REST004,D20250821,CH2,4,221.73,Confirmada
R0238,C1886,Rachel Wilson,james22@thompson.com,Nicaragua,REST001,D20250820,CH1,3,197.44,Confirmada
R2348,C1929,Bonnie Ramos,justinalvarado@joseph-york.com,Canada,REST004,D20250812,CH1,3,643.26,Confirmada
R0110,C1434,Anthony Williams,hendersonkathleen@yahoo.com,Luxembourg,REST004,D20250816,CH3,5,1085.71,Confirmada
R2275,C1445,Mary Hanna,williammoreno@smith.net,American Samoa,REST004,D20250823,CH3,3,856.27,Confirmada
R0164,C1179,Faith Henson,ydunn@gmail.com,Barbados,REST003,D20250815,CH3,3,545.21,Confirmada
R0289,C1584,Taylor Mueller,tarashelton@yahoo.com,Vanuatu,REST003,D20250822,CH1,1,263.81,Confirmada
R0253,C1193,Chelsea Davis,richardsoncarl@evans.info,Lao People's Democratic Republic,REST002,D20250815,CH1,5,655.69,Confirmada
R2584,C1666,Ryan Jenkins,briggswilliam@hotmail.com,Andorra,REST003,D20250824,CH1,1,287.31,Confirmada
R1965,C1366,Jessica Wood,jamesharding@gutierrez.org,Lesotho,REST003,D20250815,CH3,1,285.4,Confirmada
R1289,C1931,Jermaine Boone,sanchezelizabeth@jones-chavez.com,Bhutan,REST002,D20250814,CH3,3,61.34,Confirmada
R0745,C1179,Faith Henson,ydunn@gmail.com,Barbados,REST001,D20250826,CH3,3,530.89,Confirmada
R1207,C1083,David Martinez,amanda23@hotmail.com,Macao,REST003,D20250824,CH1,2,215.55,Confirmada
R2420,C1518,Melinda Cain,vmoore@yahoo.com,Vietnam,REST004,D20250823,CH1,5,1248.22,Confirmada
R1392,C1379,Pamela Stanley,yandersen@kline.com,Israel,REST003,D20250822,CH3,4,622.29,Confirmada
R2334,C1720,Jenny Anderson,nicole66@cook.biz,Poland,REST003,D20250818,CH1,1,197.78,Confirmada
R0991,C1650,John Hernandez,jordanpatricia@gmail.com,Macao,REST003,D20250813,CH1,4,672.1,Confirmada
R0840,C1672,Corey Gomez,tonya31@hunter.com,Pakistan,REST002,D20250810,CH1,5,1315.44,Confirmada
R1150,C1615,Marissa Lawson,jenningsmichael@gmail.com,Lebanon,REST003,D20250823,CH3,2,120.81,Confirmada
R1222,C1465,Stephanie Waters,elizabethjohnson@garrett.biz,Sudan,REST003,D20250817,CH1,2,228.84,Confirmada
R1744,C1957,Diana Hurley,wolfelisa@casey-reed.info,Paraguay,REST002,D20250824,CH1,5,147.85,Confirmada
R2401,C1754,Michelle Moreno,crystalnorman@gmail.com,Italy,REST003,D20250818,CH3,2,0.0,No Show
R0462,C1961,Kenneth Dunn,george89@hotmail.com,Cote d'Ivoire,REST003,D20250813,CH3,1,212.25,Confirmada
R1310,C1864,Susan Singleton,bellcorey@sullivan.com,Cameroon,REST003,D20250823,CH2,4,225.96,Confirmada
R1436,C1433,Craig Pacheco,rebecca28@hotmail.com,Sweden,REST004,D20250812,CH1,1,40.15,Confirmada
R0158,C1461,Mary Abbott,amanda38@hotmail.com,Haiti,REST004,D20250817,CH3,2,83.3,Confirmada
R1912,C1326,Nathan Marshall,lisasparks@gmail.com,Congo,REST002,D20250813,CH1,5,0.0,Cancelada
R2360,C1648,Julie Nelson,whitematthew@rogers-pope.com,Uruguay,REST003,D20250810,CH1,2,0.0,Cancelada
R0678,C1852,Kelly Sanchez,wwalter@hotmail.com,Morocco,REST004,D20250819,CH3,2,389.78,Confirmada
R2849,C1487,Tanya Smith,xvargas@hotmail.com,Aruba,REST004,D20250811,CH1,4,0.0,Cancelada
R1873,C1780,Natalie Rogers,wilsonshirley@yahoo.com,Morocco,REST001,D20250821,CH2,1,91.17,Confirmada
R0239,C1848,Mr. Jackson Moore,miranda45@johnson-deleon.info,Saint Kitts and Nevis,REST004,D20250821,CH2,4,386.05,Confirmada
R2918,C1194,Dawn Shaw,krystalschmidt@yahoo.com,Cote d'Ivoire,REST001,D20250811,CH2,3,0.0,No Show
R1092,C1908,Benjamin Eaton DDS,trevinonatalie@gmail.com,Tanzania,REST002,D20250818,CH2,3,500.32,Confirmada
R2871,C1584,Taylor Mueller,tarashelton@yahoo.com,Vanuatu,REST001,D20250826,CH2,3,782.81,Confirmada
R0101,C1145,Johnny Collins,ochurch@hotmail.com,Cook Islands,REST001,D20250824,CH3,1,0.0,Cancelada
R0316,C1352,Sarah Wilkerson,jacobanderson@gmail.com,Libyan Arab Jamahiriya,REST004,D20250815,CH1,1,132.33,Confirmada
R1024,C1520,David Spears,mcconnellcarolyn@yahoo.com,Denmark,REST004,D20250827,CH1,4,784.34,Confirmada
R2747,C1725,Michael Robertson,ramirezsteven@gmail.com,Malta,REST003,D20250811,CH1,5,1358.77,Confirmada
R0768,C1951,Sarah Harris,julievelasquez@yahoo.com,Western Sahara,REST003,D20250823,CH2,5,111.28,Confirmada
R1345,C1325,Dr. Anthony Mccoy,anneashley@arnold.com,Aruba,REST002,D20250823,CH3,2,324.21,Confirmada
R0262,C1311,William Wilson,hallen@yahoo.com,British Indian Ocean Territory (Chagos Archipelago),REST002,D20250818,CH2,2,226.1,Confirmada
R1452,C1202,Michelle Williams,wellsgwendolyn@hotmail.com,Vietnam,REST002,D20250810,CH2,5,1062.41,Confirmada
R2835,C1731,Lynn Booth,cameron13@jacobson-holmes.com,Holy See (Vatican City State),REST001,D20250815,CH2,2,470.85,Confirmada
R0196,C1484,Karen Morgan,ovaldez@gibson.com,Reunion,REST004,D20250825,CH3,5,0.0,Cancelada
R1776,C1789,Crystal Black,laurenmiller@yahoo.com,Singapore,REST004,D20250827,CH2,1,108.56,Confirmada
R2842,C1892,Justin Day,drew70@avery.info,Sierra Leone,REST001,D20250817,CH2,5,1136.43,Confirmada
R1736,C1355,Kimberly Ellis,mary83@hotmail.com,Greenland,REST002,D20250811,CH1,1,103.71,Confirmada
R0180,C1551,Judith Maldonado,laura65@moore-koch.net,Switzerland,REST003,D20250811,CH1,2,190.46,Confirmada
R2923,C1208,Brittany Freeman,jonathansteele@yahoo.com,Iceland,REST002,D20250812,CH3,1,0.0,Cancelada
R0341,C1123,Kimberly Simpson,elizabeth62@yahoo.com,Bulgaria,REST001,D20250815,CH3,4,778.76,Confirmada
R1100,C1280,Tyler Scott,fryemargaret@yahoo.com,Sudan,REST003,D20250820,CH3,3,885.29,Confirmada
R1544,C1201,Todd Ware,casey67@hamilton.com,Eritrea,REST001,D20250827,CH1,4,0.0,No Show
R0749,C1967,Donald Hicks,burgesstimothy@yahoo.com,Djibouti,REST004,D20250818,CH3,2,0.0,Cancelada
R2756,C1068,Toni Short,merrittryan@gmail.com,Niue,REST003,D20250814,CH3,2,498.89,Confirmada
R0663,C1385,Shane Roberts,adriana13@villarreal-berry.biz,Azerbaijan,REST003,D20250821,CH2,3,563.81,Confirmada
R0481,C1868,David Scott,mlong@arnold-peters.org,Bahamas,REST002,D20250812,CH1,5,0.0,No Show
R2139,C1994,Stephanie Fisher,garywilliams@yahoo.com,Georgia,REST004,D20250815,CH3,4,568.14,Confirmada
R0872,C1373,Randall Franco,catherine28@wilson-carter.com,Azerbaijan,REST003,D20250822,CH1,2,0.0,Cancelada
R1454,C1463,Jerry Andrews,larry13@brown-peterson.info,Palau,REST002,D20250826,CH2,4,0.0,Cancelada
R2953,C1379,Pamela Stanley,yandersen@kline.com,Israel,REST003,D20250824,CH3,4,0.0,No Show
R0550,C1222,Brianna Gonzales,angelortiz@morgan-morgan.net,United States of America,REST001,D20250812,CH2,2,140.97,Confirmada
R2021,C1076,Kathleen Romero,larakaitlyn@shaw.org,Lithuania,REST003,D20250810,CH1,2,0.0,Cancelada
R2709,C1199,Brittany Long,nkim@barnes.com,Martinique,REST004,D20250826,CH1,3,344.01,Confirmada
R0743,C1301,Rachel Lopez,douglas12@yahoo.com,Thailand,REST001,D20250814,CH3,2,373.81,Confirmada
R2416,C1240,Sally Carter,bmcintosh@gmail.com,Estonia,REST004,D20250820,CH2,1,126.31,Confirmada
R2638,C1281,Gary Schneider,michael61@gordon-fischer.biz,Lithuania,REST003,D20250823,CH2,4,1145.65,Confirmada
R2567,C1460,Julie Valencia,ethandouglas@gmail.com,British Indian Ocean Territory (Chagos Archipelago),REST003,D20250813,CH1,1,66.43,Confirmada
R2293,C1730,Michael Johnson,jason04@gmail.com,Brazil,REST003,D20250810,CH3,5,1337.81,Confirmada
R1910,C1572,Edward Carlson,pattersonlori@owen.com,Iceland,REST003,D20250823,CH1,4,474.72,Confirmada
R0791,C1238,Michael Estrada,zacharyburns@small-roberts.info,Cambodia,REST001,D20250824,CH3,3,262.05,Confirmada
R2121,C1202,Michelle Williams,wellsgwendolyn@hotmail.com,Vietnam,REST002,D20250810,CH1,1,249.41,Confirmada
R1447,C1661,Nicole Jones,roblesthomas@hotmail.com,Eritrea,REST003,D20250810,CH2,1,0.0,No Show
R0248,C1989,Dr. Johnny Hernandez,andrebolton@hotmail.com,Georgia,REST004,D20250827,CH3,5,750.44,Confirmada
R0830,C1231,Amy Pacheco,rlane@chang.com,Western Sahara,REST001,D20250817,CH2,4,0.0,Cancelada
R1125,C1454,John Morgan,lisalopez@saunders.com,Kenya,REST001,D20250813,CH3,2,0.0,No Show
R2721,C1282,Shawna Clay,tammy38@mendoza.com,Mauritania,REST001,D20250812,CH2,1,52.37,Confirmada
R0627,C1987,Michele Smith,robert55@jackson.com,Barbados,REST004,D20250824,CH2,5,139.64,Confirmada
R0348,C1421,Jessica Carter,christopher54@hotmail.com,British Virgin Islands,REST002,D20250819,CH2,3,391.36,Confirmada
R0279,C1836,Theresa Phillips,clinton01@jacobs-moss.info,Turkey,REST003,D20250810,CH3,5,0.0,No Show
R1784,C1376,Michael Sullivan,paul03@yahoo.com,Moldova,REST002,D20250822,CH3,1,225.41,Confirmada
R2281,C1987,Michele Smith,robert55@jackson.com,Barbados,REST001,D20250819,CH3,3,764.27,Confirmada
R0656,C1413,Phillip Wong,ambersmith@morris.biz,Greenland,REST003,D20250820,CH3,2,560.4,Confirmada
R1214,C1520,David Spears,mcconnellcarolyn@yahoo.com,Denmark,REST003,D20250812,CH1,5,784.53,Confirmada
R0839,C1168,Jason Andrews,leeanthony@santiago-ferguson.biz,Peru,REST003,D20250819,CH2,1,0.0,No Show
R2625,C1157,Tara Henderson,travisjennings@yahoo.com,Guinea,REST003,D20250811,CH2,1,160.48,Confirmada
R2589,C1477,Thomas Scott,davidmcgee@cole.biz,Azerbaijan,REST002,D20250820,CH2,2,427.97,Confirmada
R2351,C1239,Jeffrey Odonnell,brianlang@hebert.com,Chad,REST004,D20250826,CH3,5,1328.86,Confirmada
R1710,C1101,Pamela Harris,millerdaniel@king-lang.com,Argentina,REST003,D20250810,CH1,4,782.81,Confirmada
R2024,C1962,David Shaw,bgrant@hotmail.com,Antarctica (the territory South of 60 deg S),REST001,D20250815,CH2,3,0.0,Cancelada
R0977,C1078,Monica Miller,marshalljane@delgado-forbes.com,Equatorial Guinea,REST004,D20250822,CH2,2,0.0,No Show
R0446,C1437,Courtney Schneider,jason94@elliott.com,Spain,REST002,D20250821,CH1,5,215.09,Confirmada
R0618,C1365,Jeffery Lopez,annedavis@armstrong.net,American Samoa,REST001,D20250814,CH1,4,358.18,Confirmada
R1475,C1633,Katherine Brown MD,qcox@meyer.org,Sierra Leone,REST002,D20250810,CH1,1,241.87,Confirmada
R1779,C1406,Michael Wang,robertlara@yahoo.com,Barbados,REST004,D20250823,CH3,1,283.66,Confirmada
R2518,C1113,Nicholas Rice,alexandertheresa@barker-booker.com,Brunei Darussalam,REST003,D20250813,CH2,3,301.38,Confirmada
R1245,C1629,Angela Jones,stacey90@burton.com,Georgia,REST002,D20250813,CH1,1,220.81,Confirmada
R2996,C1878,Bryan Strong,wolfesarah@gmail.com,Benin,REST004,D20250825,CH2,3,545.23,Confirmada
R2553,C1013,Brandon Norton,michelefreeman@hotmail.com,Madagascar,REST004,D20250812,CH3,2,506.11,Confirmada
R0548,C1458,Anthony Lee,callahanlynn@rios.org,Iran,REST002,D20250810,CH1,2,393.32,Confirmada
R2211,C1986,Thomas Rivera,moorecarly@edwards.info,Nigeria,REST001,D20250823,CH2,3,0.0,No Show
R1624,C1303,Kimberly Mckee,jodi59@gmail.com,Iraq,REST003,D20250818,CH3,2,244.45,Confirmada
R0264,C1953,Lisa Moore,kellyleon@yahoo.com,Jamaica,REST001,D20250814,CH3,4,1156.07,Confirmada
R1398,C1835,Sarah Mills,martinbradley@gray-shepherd.net,Germany,REST002,D20250824,CH3,5,1371.32,Confirmada
R2354,C1071,Richard Weber,lori13@rodriguez.org,Kuwait,REST001,D20250817,CH1,5,298.56,Confirmada
R1816,C1863,Lisa Wells,matthew93@lloyd-martin.com,Kuwait,REST003,D20250821,CH2,3,585.12,Confirmada
R0354,C1644,Karen Sherman,kristen49@hotmail.com,Suriname,REST001,D20250817,CH1,3,70.17,Confirmada
R1076,C1868,David Scott,mlong@arnold-peters.org,Bahamas,REST004,D20250817,CH3,3,0.0,Cancelada
R0209,C1664,Holly Smith,cynthiagutierrez@hall-george.net,Guatemala,REST003,D20250825,CH1,2,170.82,Confirmada
R0614,C1689,Lori Chapman,phillipsjason@hart.com,Venezuela,REST004,D20250812,CH2,1,227.99,Confirmada
R2091,C1042,Kent Travis,mhernandez@yahoo.com,Maldives,REST002,D20250810,CH3,1,0.0,Cancelada
R2100,C1657,Lauren Gonzalez,cdouglas@yahoo.com,Macao,REST001,D20250819,CH2,2,79.88,Confirmada
R1499,C1172,Craig Mitchell,craigsavage@chaney.com,Tuvalu,REST001,D20250826,CH2,2,363.05,Confirmada
R1136,C1113,Nicholas Rice,alexandertheresa@barker-booker.com,Brunei Darussalam,REST001,D20250823,CH2,1,21.04,Confirmada
R2881,C1807,Michael Mccoy,rachelparker@hotmail.com,Jordan,REST004,D20250822,CH3,1,215.3,Confirmada
R2079,C1045,Sarah English DDS,lisa23@wilson.com,Guernsey,REST004,D20250821,CH1,3,0.0,No Show
R0058,C1052,Jamie Waller,courtneylevy@colon.com,United States Minor Outlying Islands,REST004,D20250821,CH2,3,498.68,Confirmada
R2484,C1732,James Gonzalez,jesse16@hotmail.com,Jamaica,REST001,D20250816,CH2,2,0.0,Cancelada
R0812,C1399,Joshua Woods,zwright@hotmail.com,Finland,REST001,D20250814,CH2,3,695.32,Confirmada
R2196,C1441,Amy Stuart,joshuahunt@phillips.com,Lesotho,REST004,D20250824,CH2,1,156.03,Confirmada
R0562,C1752,Debra Kim,pattonkathryn@yahoo.com,Antigua and Barbuda,REST003,D20250812,CH1,1,0.0,Cancelada
R2944,C1110,Miguel Huber,allen16@russell.info,Tonga,REST002,D20250826,CH1,4,0.0,No Show
R0230,C1865,Adam Sanchez,longamanda@evans.com,Tokelau,REST002,D20250822,CH3,1,52.44,Confirmada
R2510,C1272,Brandon Bennett,kelly60@turner.com,Greenland,REST004,D20250812,CH1,1,250.43,Confirmada
R1722,C1904,Andrew Mendez,pittsjoyce@randolph.com,Ghana,REST002,D20250826,CH1,1,93.09,Confirmada
R2180,C1530,Anthony Schultz,justin95@hotmail.com,Bhutan,REST001,D20250817,CH3,4,941.77,Confirmada
R1451,C1565,Rebekah Harris,samanthahernandez@gmail.com,Uzbekistan,REST002,D20250817,CH1,3,634.46,Confirmada
R1235,C1443,David Johnson,tyler64@hotmail.com,France,REST002,D20250810,CH2,4,366.35,Confirmada
R1072,C1514,Phillip Anderson,codywilson@gmail.com,Mozambique,REST004,D20250819,CH3,2,213.41,Confirmada
R2850,C1402,Daniel Fletcher,joshua71@jackson-jones.biz,Pakistan,REST003,D20250813,CH3,1,209.61,Confirmada
R1038,C1705,Nicholas Pena,cassandra50@diaz-anderson.biz,Maldives,REST003,D20250814,CH1,4,500.95,Confirmada
R0890,C1645,Aimee Mills,kimberlyhall@hotmail.com,British Indian Ocean Territory (Chagos Archipelago),REST004,D20250815,CH3,2,350.87,Confirmada
R1054,C1966,Maureen Davis,lucasjames@park.com,Marshall Islands,REST003,D20250826,CH2,5,0.0,No Show
R0708,C1487,Tanya Smith,xvargas@hotmail.com,Aruba,REST004,D20250822,CH2,4,655.51,Confirmada
R0425,C1225,Dana Bradley,nicholas50@hotmail.com,Chile,REST002,D20250812,CH3,4,480.73,Confirmada
R0070,C1426,Kimberly Rogers,ddunlap@hotmail.com,Mauritania,REST002,D20250814,CH3,4,988.55,Confirmada
R2250,C1898,Deborah Sandoval,acole@flores.biz,Jamaica,REST002,D20250822,CH3,3,525.52,Confirmada
R2536,C1811,Emily Gutierrez,morrisrobin@johnson.com,Nauru,REST001,D20250816,CH1,2,0.0,Cancelada
R2840,C1031,Jessica Merritt,shaney@yahoo.com,Congo,REST004,D20250826,CH3,3,0.0,No Show
R2407,C1823,Gilbert Kerr,aconley@yahoo.com,Antarctica (the territory South of 60 deg S),REST004,D20250815,CH2,1,266.37,Confirmada
R2964,C1928,Lori Wood,patricia63@gmail.com,Saint Kitts and Nevis,REST004,D20250810,CH2,5,782.46,Confirmada
R2582,C1579,Christina Ramirez,michael81@hotmail.com,Brunei Darussalam,REST002,D20250815,CH2,2,437.75,Confirmada
R2093,C1689,Lori Chapman,phillipsjason@hart.com,Venezuela,REST002,D20250814,CH1,4,0.0,Cancelada
R0941,C1397,Tina Graham,thomasricardo@hotmail.com,Burundi,REST001,D20250824,CH3,2,206.92,Confirmada
R0621,C1386,James Hood,kelsey38@russell-vargas.com,Palau,REST003,D20250819,CH3,5,0.0,Cancelada
R2520,C1885,Debra Thomas,juliesmith@hotmail.com,Ethiopia,REST002,D20250825,CH3,4,654.21,Confirmada
R1197,C1808,Brittany Fields,christopherwalls@patrick-diaz.org,Malta,REST001,D20250815,CH2,3,276.91,Confirmada
R2068,C1684,Joseph Merritt,phillipsrobert@hotmail.com,New Caledonia,REST001,D20250817,CH1,4,0.0,Cancelada
R1033,C1368,Jordan Brooks,smithmark@king.com,Malaysia,REST004,D20250827,CH2,4,927.76,Confirmada
R1506,C1261,Erik West,ejones@brock.com,Faroe Islands,REST003,D20250825,CH3,5,543.24,Confirmada
R1577,C1837,Shane Powers,johnsonbrian@hart.com,Germany,REST002,D20250820,CH1,4,667.37,Confirmada
R2131,C1240,Sally Carter,bmcintosh@gmail.com,Estonia,REST004,D20250814,CH2,1,0.0,Cancelada
R2045,C1350,Theodore Bradford,martinnathaniel@hotmail.com,Guadeloupe,REST002,D20250827,CH1,3,877.3,Confirmada
R1396,C1134,Nicole Soto,walvarado@gmail.com,Bosnia and Herzegovina,REST004,D20250818,CH3,2,215.14,Confirmada
R0280,C1215,Priscilla Stout,jwhite@ortiz-mack.net,Nicaragua,REST001,D20250820,CH3,4,1185.03,Confirmada
R1466,C1789,Crystal Black,laurenmiller@yahoo.com,Singapore,REST004,D20250823,CH1,3,0.0,No Show
R1504,C1058,Ashley Flores,james26@andrews.com,Russian Federation,REST001,D20250810,CH3,3,0.0,Cancelada
R2283,C1094,Roy Carter,myoung@hotmail.com,Micronesia,REST004,D20250816,CH3,1,38.25,Confirmada
R2839,C1847,Anthony Nguyen,orrapril@carr.biz,Congo,REST004,D20250817,CH3,2,264.08,Confirmada
R2724,C1915,Sarah Miller,drew94@hotmail.com,Turks and Caicos Islands,REST002,D20250810,CH1,5,324.41,Confirmada
R0554,C1982,Amy Walton,robert68@gmail.com,Isle of Man,REST003,D20250815,CH1,1,0.0,No Show
R0835,C1920,Robert Patel,zavalajacob@gmail.com,Dominica,REST003,D20250810,CH2,4,467.1,Confirmada
R0963,C1151,Theresa Johnson,jonesedward@gmail.com,Reunion,REST001,D20250819,CH1,2,0.0,Cancelada
R0597,C1900,Sara Wright,mark51@park.info,Korea,REST004,D20250821,CH1,1,129.39,Confirmada
R2452,C1094,Roy Carter,myoung@hotmail.com,Micronesia,REST004,D20250827,CH3,1,76.54,Confirmada
R0803,C1553,Amber Sherman,brownvalerie@gmail.com,Denmark,REST004,D20250824,CH2,1,229.18,Confirmada
R2137,C1510,Isabella Thompson,pvalencia@rivera.net,Peru,REST004,D20250826,CH2,2,0.0,Cancelada
R2986,C1219,Richard Gonzalez,fieldskenneth@smith-vance.org,Antigua and Barbuda,REST001,D20250816,CH3,4,266.16,Confirmada
R2720,C1672,Corey Gomez,tonya31@hunter.com,Pakistan,REST003,D20250818,CH2,4,526.5,Confirmada
R0441,C1775,Kevin Lewis,tannerbruce@molina.biz,Niger,REST003,D20250811,CH2,1,272.81,Confirmada
R0509,C1655,Victor Jones,lmorales@miller-robles.com,Egypt,REST004,D20250815,CH2,1,242.46,Confirmada
R0077,C1866,Matthew Freeman,juan32@powell.com,Marshall Islands,REST004,D20250818,CH1,5,0.0,Cancelada
R2482,C1804,Andrew Thornton,dnunez@diaz-taylor.info,Kyrgyz Republic,REST002,D20250815,CH2,1,187.8,Confirmada
R0650,C1658,Eric Garcia,crussell@burton.org,Denmark,REST003,D20250811,CH3,1,162.96,Confirmada
R0523,C1712,Tammie Martinez,gibsonsarah@spence.com,Austria,REST001,D20250821,CH3,1,284.32,Confirmada
R1488,C1847,Anthony Nguyen,orrapril@carr.biz,Congo,REST001,D20250810,CH2,4,880.11,Confirmada
R2209,C1593,Anthony Duncan,omartinez@marks.com,Bhutan,REST003,D20250812,CH3,5,1326.68,Confirmada
R1495,C1830,Kimberly Francis,jerome91@gmail.com,Comoros,REST004,D20250825,CH3,1,107.69,Confirmada
R0655,C1039,Amy Nixon,paullopez@nelson.com,Serbia,REST001,D20250813,CH3,3,672.56,Confirmada
R2817,C1382,Courtney Miller,joshuamorales@clark.com,Timor-Leste,REST001,D20250810,CH2,2,114.08,Confirmada
R1539,C1802,Tina Russo,zandrews@moore.com,Korea,REST003,D20250822,CH1,1,135.12,Confirmada
R1424,C1733,Kimberly Wilcox,chill@hotmail.com,Svalbard & Jan Mayen Islands,REST003,D20250816,CH2,3,0.0,Cancelada
R1652,C1548,Christopher Holden,matthew67@reynolds.org,Ireland,REST003,D20250827,CH1,4,0.0,Cancelada
R0631,C1311,William Wilson,hallen@yahoo.com,British Indian Ocean Territory (Chagos Archipelago),REST004,D20250819,CH1,1,89.99,Confirmada
R2542,C1341,Terry Garcia,nicoleryan@hood.com,Indonesia,REST001,D20250814,CH2,4,816.9,Confirmada
R1508,C1419,Julie Gutierrez,bergerchristine@hotmail.com,China,REST001,D20250819,CH1,3,0.0,No Show
R2942,C1782,Angel Reid,lorihenry@brock.com,India,REST002,D20250817,CH2,2,470.49,Confirmada
R0483,C1499,Tina Hill,zgonzales@fitzpatrick-caldwell.info,Djibouti,REST001,D20250826,CH1,3,0.0,No Show
R1928,C1315,Melinda Cruz,bcameron@yahoo.com,Ireland,REST004,D20250810,CH2,5,1096.84,Confirmada
R1114,C1813,Janice Goodman,collin30@miller.biz,Poland,REST002,D20250811,CH3,2,110.62,Confirmada
R2564,C1465,Stephanie Waters,elizabethjohnson@garrett.biz,Sudan,REST004,D20250815,CH1,4,278.32,Confirmada
R1089,C1288,Michael Osborne,thomas66@gmail.com,Ireland,REST004,D20250827,CH1,5,1170.69,Confirmada
R0439,C1285,Aaron Brown,david14@gmail.com,Palestinian Territory,REST004,D20250818,CH2,5,235.15,Confirmada
R1718,C1459,Oscar Velez,rubioshannon@hotmail.com,Venezuela,REST004,D20250813,CH3,2,0.0,Cancelada
R2444,C1728,Daniel Anderson,feliciasmith@vargas.com,Slovakia (Slovak Republic),REST004,D20250824,CH3,2,277.64,Confirmada
R0857,C1479,Christopher Roach,joelpadilla@rivera.org,Philippines,REST002,D20250819,CH1,5,1169.17,Confirmada
R1984,C1282,Shawna Clay,tammy38@mendoza.com,Mauritania,REST004,D20250823,CH3,4,625.22,Confirmada
